"dataset","target","shift","method","phi_source","sampler","batch","seed","top1_acc","balanced_acc","csmf_acc"
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1020,0.256113256113256,0.200238531782095,0.666056490521927
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1021,0.255469755469755,0.199970958427529,0.66617652239907
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1022,0.256756756756757,0.200676414225801,0.666022623167929
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1023,0.256756756756757,0.200601471610432,0.666182142713512
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1024,0.255469755469755,0.19988019304847,0.66672198421015
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1025,0.257400257400257,0.201516750360255,0.666639606356762
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1026,0.256113256113256,0.200541573093446,0.666863402868326
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1027,0.256113256113256,0.200593542165206,0.666619820996208
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1028,0.256756756756757,0.200510706231373,0.666477604826206
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1029,0.256756756756757,0.201585581086038,0.66609188532419
"PHMRC","AP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1030,0.257400257400257,0.201541466128915,0.666026727787939
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1001,0.185861795075457,0.179963098431276,0.597666208841915
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1002,0.185861795075457,0.179914465151148,0.597532395707104
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1003,0.185067513899921,0.179394916613094,0.597385401656434
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1004,0.185067513899921,0.179263672139177,0.597429462063122
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1005,0.185861795075457,0.179533068690901,0.597655394105472
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1006,0.186656076250993,0.180251891534724,0.597778856074319
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1007,0.186656076250993,0.180232494983,0.597623842071375
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1008,0.185861795075457,0.17940901641636,0.597351222816332
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1009,0.185861795075457,0.179664313164818,0.597417367322787
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1010,0.187450357426529,0.180501891534724,0.597529283012741
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1011,0.187450357426529,0.180407075988587,0.59782945411219
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1012,0.187450357426529,0.180108290722129,0.598181462769451
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1013,0.186656076250993,0.180081853957359,0.597895664554729
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1014,0.184273232724384,0.17917170232738,0.597717106993824
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1015,0.187450357426529,0.180351250509083,0.597364012904767
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1016,0.185861795075457,0.179533068690901,0.597122491293586
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1017,0.186656076250993,0.179885076436415,0.597492323678442
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1018,0.186656076250993,0.180006434962946,0.597451509679297
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1019,0.185861795075457,0.179588894170405,0.597302538658605
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1020,0.187450357426529,0.180501891534724,0.597755860403979
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1021,0.186656076250993,0.180157075988587,0.597321104934297
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1022,0.187450357426529,0.180407075988587,0.59760891587137
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1023,0.187450357426529,0.180108290722129,0.598176766725594
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1024,0.185861795075457,0.179664313164818,0.597963330915876
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1025,0.186656076250993,0.179838894170405,0.597946797523911
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1026,0.185861795075457,0.179438253144764,0.598152280581238
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1027,0.185861795075457,0.179752127488811,0.597595887739553
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1028,0.185861795075457,0.179831853957359,0.597587050223958
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1029,0.185861795075457,0.179963098431276,0.597622504053634
"PHMRC","Bohol","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1030,0.185861795075457,0.180009280697286,0.597462330837343
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1001,0.267670915411356,0.194552321092482,0.632481579232586
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1002,0.268250289687138,0.194858412307665,0.632247322142807
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1003,0.268250289687138,0.194988980920081,0.632090542867289
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1004,0.26882966396292,0.195082879198798,0.632454478588728
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1005,0.269409038238702,0.195363462812715,0.632280534053522
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1006,0.26882966396292,0.195082879198798,0.632432282611858
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1007,0.267670915411356,0.191540353229029,0.632335993115598
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1008,0.269409038238702,0.195363462812715,0.631950967130411
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1009,0.268250289687138,0.191078185800165,0.632101245703781
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1010,0.267670915411356,0.191409784616613,0.632169317397108
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1011,0.268250289687138,0.194776787983616,0.63225505112167
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1012,0.267670915411356,0.194552321092482,0.632396621293721
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1013,0.267091541135574,0.193708499336569,0.632470222795535
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1014,0.26882966396292,0.195082879198798,0.632311569101966
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1015,0.268250289687138,0.194858412307665,0.632350979702051
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1016,0.267670915411356,0.19385851433807,0.632294180164651
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1017,0.268250289687138,0.195995322535484,0.632405704087758
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1018,0.268250289687138,0.194776787983616,0.63244873295171
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1019,0.26882966396292,0.195082879198798,0.632211324166258
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1020,0.268250289687138,0.194858412307665,0.632317739225453
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1021,0.269409038238702,0.195363462812715,0.632286267965959
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1022,0.268250289687138,0.192302550660894,0.632144025177295
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1023,0.269409038238702,0.195419579535498,0.63230755602753
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1024,0.267670915411356,0.194708397306164,0.632164628780701
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1025,0.26882966396292,0.195082879198798,0.632156105580542
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1026,0.268250289687138,0.192328058262159,0.63248879340749
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1027,0.268250289687138,0.191715875831795,0.632393717286406
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1028,0.267670915411356,0.194039411488664,0.63230915693387
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1029,0.268250289687138,0.194182254055749,0.63221358887894
"PHMRC","Dar","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1030,0.26882966396292,0.195138995921581,0.632078850154593
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1001,0.175914249684741,0.147449741864435,0.616384732540281
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1002,0.173392181588903,0.145689998096859,0.616607870566977
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1003,0.174653215636822,0.146199135509839,0.616283099339544
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1004,0.175914249684741,0.148215264542097,0.616590462965217
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1005,0.175283732660782,0.147736871869204,0.617313020227587
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1006,0.175283732660782,0.147812444032972,0.61705733124264
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1007,0.175914249684741,0.148191210806051,0.617311237209588
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1008,0.177175283732661,0.148987212122344,0.61717079612128
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1009,0.177175283732661,0.149282649079153,0.616734903388335
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1010,0.17780580075662,0.149736988016,0.616871956609338
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1011,0.17780580075662,0.149736988016,0.617007604427679
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1012,0.175914249684741,0.148403007904431,0.617202470876712
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1013,0.177175283732661,0.149282649079153,0.617354840478925
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1014,0.176544766708701,0.149251904339066,0.617674629997037
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1015,0.175283732660782,0.147948668967584,0.617705526693678
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1016,0.175914249684741,0.147844299362223,0.617561166959544
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1017,0.177175283732661,0.148775920382799,0.617773925444563
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1018,0.177175283732661,0.149517389324415,0.617161163637192
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1019,0.175283732660782,0.147968129869807,0.616932808579523
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1020,0.177175283732661,0.148728923499871,0.617143776715926
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1021,0.175914249684741,0.148191210806051,0.616806646214291
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1022,0.174653215636822,0.147672959014454,0.617246754028649
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1023,0.17780580075662,0.149154687155878,0.617436202100855
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1024,0.17780580075662,0.149558359032282,0.617370080881244
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1025,0.17780580075662,0.149572187800548,0.617218016281322
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1026,0.176544766708701,0.148307752677686,0.617019780495019
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1027,0.176544766708701,0.149115679404454,0.616851374307116
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1028,0.17780580075662,0.150225131914592,0.616725706749395
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1029,0.176544766708701,0.149040107240686,0.617082068209511
"PHMRC","Mexico","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1030,0.175283732660782,0.14776092560525,0.617334304330238
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1001,0.235690235690236,0.183157206942642,0.447268729560059
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1002,0.235690235690236,0.183157206942642,0.447347148057124
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1003,0.235690235690236,0.18295436718605,0.447345032958519
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1004,0.235690235690236,0.183650171159447,0.447503358359201
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1005,0.239057239057239,0.184591927172197,0.447752132423719
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1006,0.239057239057239,0.184389087415605,0.447718663125733
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1007,0.239057239057239,0.184591927172197,0.448169145761106
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1008,0.232323232323232,0.182215450929892,0.447929097455381
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1009,0.235690235690236,0.183447331402855,0.447874612493659
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1010,0.232323232323232,0.1820126111733,0.447881398079854
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1011,0.235690235690236,0.183157206942642,0.446905938343461
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1012,0.235690235690236,0.183650171159447,0.447274163561034
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1013,0.235690235690236,0.183157206942642,0.447464578700498
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1014,0.235690235690236,0.183157206942642,0.447035052481122
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1015,0.235690235690236,0.183157206942642,0.447584959753301
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1016,0.235690235690236,0.183157206942642,0.447359429408559
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1017,0.239057239057239,0.184389087415605,0.447031466994586
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1018,0.239057239057239,0.184591927172197,0.447675772096723
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1019,0.232323232323232,0.182215450929892,0.447132841457873
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1020,0.235690235690236,0.183157206942642,0.447579847977824
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1021,0.235690235690236,0.183157206942642,0.447613842519211
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1022,0.235690235690236,0.183157206942642,0.446586744056924
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1023,0.232323232323232,0.182215450929892,0.446489637813407
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1024,0.235690235690236,0.18295436718605,0.445606784348427
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1025,0.235690235690236,0.18295436718605,0.446118794774564
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1026,0.235690235690236,0.18295436718605,0.446754627632972
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1027,0.232323232323232,0.1820126111733,0.447347427177339
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1028,0.239057239057239,0.184591927172197,0.44773839694244
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1029,0.235690235690236,0.183157206942642,0.44805906781375
"PHMRC","Pemba","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1030,0.239057239057239,0.184591927172197,0.447720493719956
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1001,0.259337561663143,0.207704303811959,0.709299959195407
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1002,0.258632840028189,0.20738067921649,0.709321057735901
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1003,0.258632840028189,0.20738067921649,0.709571920167134
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1004,0.259337561663143,0.208588520339585,0.709636839589346
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1005,0.258632840028189,0.208258487336285,0.709923864013252
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1006,0.259337561663143,0.208390780226591,0.709896771733045
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1007,0.260042283298097,0.209343161178972,0.709908195694203
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1008,0.258632840028189,0.208060747223291,0.709853185579835
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1009,0.259337561663143,0.208390780226591,0.709748898619775
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1010,0.259337561663143,0.208390780226591,0.709816279192794
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1011,0.261451726568006,0.209497379028692,0.709530700536052
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1012,0.259337561663143,0.208530800281865,0.709543060867949
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1013,0.258632840028189,0.207578419329484,0.709271075902092
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1014,0.258632840028189,0.20738067921649,0.709196439617806
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1015,0.259337561663143,0.208390780226591,0.709268351680316
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1016,0.257928118393235,0.20705064621319,0.709226461254857
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1017,0.257928118393235,0.20705064621319,0.709332123564515
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1018,0.257928118393235,0.20705064621319,0.70939989572046
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1019,0.259337561663143,0.208306605142416,0.709680310441638
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1020,0.258632840028189,0.208070267406078,0.709441550682528
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1021,0.258632840028189,0.20738067921649,0.709672266261074
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1022,0.258632840028189,0.207578419329484,0.709779919711916
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1023,0.260042283298097,0.208730916281013,0.709772795590488
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1024,0.260042283298097,0.208496009069361,0.709926983618877
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1025,0.258632840028189,0.20738067921649,0.709448343144297
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1026,0.260042283298097,0.20871440482206,0.709223937272304
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1027,0.258632840028189,0.20760917802031,0.709062123581049
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1028,0.259337561663143,0.208390780226591,0.709020430883522
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1029,0.260042283298097,0.209343161178972,0.70912614682978
"PHMRC","UP","no_shift","bfl_base","OpenVA","gibbs_dir","batch_paper1",1030,0.258632840028189,0.20738067921649,0.709531467746273
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1001,0.214802896218825,0.196054844784844,0.720818429135825
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1002,0.208366854384553,0.192525310177882,0.727882287252567
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1003,0.189058728881738,0.174059250395341,0.686274562582785
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1004,0.190667739340306,0.170394537443074,0.71879991567094
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1005,0.218020917135961,0.188442225673511,0.723800348561102
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1006,0.154465004022526,0.146406268972658,0.647117241392453
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1007,0.211584875301689,0.20163667785242,0.698474802060666
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1008,0.201930812550282,0.184932724943286,0.704872950905541
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1009,0.213193885760257,0.1969647705617,0.708130184676444
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1010,0.168141592920354,0.152761132619406,0.694337846509772
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1011,0.19951729686243,0.175115315304034,0.698569209205824
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1012,0.125502815768302,0.122931280744973,0.693647774740243
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1013,0.223652453740949,0.197192803039225,0.715404215564157
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1014,0.17135961383749,0.162149469629167,0.688617713297227
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1015,0.19147224456959,0.174111525274868,0.707019145658156
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1016,0.161705551086082,0.156358835909118,0.696510401675825
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1017,0.224456958970233,0.19323582541089,0.706748977686777
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1018,0.198712791633146,0.179416196837543,0.690593150953694
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1019,0.174577634754626,0.163666364609248,0.695826178018511
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1020,0.192276749798874,0.160090545940949,0.730182442377958
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1021,0.197103781174578,0.182246827908769,0.693395282747476
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1022,0.200321802091714,0.190725042236444,0.7104927913759
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1023,0.174577634754626,0.163619416454251,0.680457113759588
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1024,0.194690265486726,0.173475496733708,0.716053741021306
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1025,0.230088495575221,0.1998706929329,0.727787587534824
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1026,0.174577634754626,0.155075473637162,0.724744731883176
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1027,0.17135961383749,0.164196592222043,0.702473406860176
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1028,0.19951729686243,0.183356133732738,0.694926750262057
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1029,0.189058728881738,0.16844555486977,0.711391766963881
"PHMRC","AP","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1030,0.197908286403862,0.187811076500054,0.708157746639047
"PHMRC","Bohol","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1001,0.117179741807349,0.118657374365715,0.681512297746563
"PHMRC","Bohol","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1002,0.0973187686196624,0.117106939311646,0.643451752146124
"PHMRC","Bohol","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1003,0.127110228401192,0.123755487223024,0.695183743504534
"PHMRC","Bohol","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1004,0.0973187686196624,0.110208991890738,0.681896490847509
"PHMRC","Bohol","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1005,0.104270109235353,0.0914379481755849,0.671973415395629
"PHMRC","Bohol","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1006,0.116186693147964,0.109530833005445,0.68624152551329
"PHMRC","Bohol","no_shift","bfl_domain","OpenVA","gibbs_dir","batch_paper1",1007,0.278053624627607,0.191477731283142,0.800475073467799
