"dataset","target","shift","method","phi_source","sampler","batch","seed","top1_acc","balanced_acc","csmf_acc"
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1011,0.347136563876652,0.264455701969934,0.703093489966921
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1012,0.34625550660793,0.264410918679533,0.674443788112721
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1013,0.34625550660793,0.269099304708073,0.708410697884264
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1014,0.348017621145374,0.255114922471834,0.69973673336956
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1015,0.348898678414097,0.265653894815064,0.677923504939083
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1016,0.357709251101322,0.281964495157964,0.720346425195314
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1017,0.341850220264317,0.246883199200336,0.74851946909591
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1018,0.323348017621145,0.242599270733665,0.702100575821145
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1019,0.350660792951542,0.276045339068434,0.684814787371316
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1020,0.333920704845815,0.254828184707462,0.726018417690184
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1021,0.327753303964758,0.253126793359477,0.736847080724852
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1022,0.33920704845815,0.251155104070365,0.716398495078153
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1023,0.355066079295154,0.27381031687516,0.708022107238325
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1024,0.341850220264317,0.264158324607649,0.707047009071237
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1025,0.33215859030837,0.253840483638658,0.716574482136684
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1026,0.340969162995595,0.26528189538162,0.697893480388748
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1027,0.353303964757709,0.27605385629749,0.716254659511178
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1028,0.327753303964758,0.245106769635865,0.681543322820445
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1029,0.355066079295154,0.276338717691402,0.697048618081579
"PHMRC","UP","no_shift","bfl_mix","LCVA","stan","batch1",1030,0.334801762114537,0.261554734993142,0.704665002601277
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1001,0.315366049879324,0.228309377004504,0.669292986263014
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1002,0.304907481898632,0.230404497711656,0.654161343880852
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1003,0.29444891391794,0.223788809060492,0.64328290213176
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1004,0.31456154465004,0.234597161719304,0.65717276736102
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1005,0.308125502815768,0.235571994162425,0.655526310259383
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1006,0.30249396621078,0.227837458204794,0.639847930690796
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1007,0.313757039420756,0.240561372280624,0.651944827461117
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1008,0.303298471440064,0.229337375929449,0.647237059468883
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1009,0.307320997586484,0.231857560263449,0.655154311574307
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1010,0.316975060337892,0.232140443795635,0.657279951366721
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1011,0.312952534191472,0.235470170205364,0.656837742622217
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1012,0.315366049879324,0.234925116369953,0.656240646187398
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1013,0.304907481898632,0.233989180057028,0.650234752829299
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1014,0.296862429605792,0.226450046904604,0.646379709454323
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1015,0.297666934835076,0.223805385560734,0.655803969136642
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1016,0.30249396621078,0.224187105856218,0.642082714501086
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1017,0.31858407079646,0.243560370031911,0.657612994510545
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1018,0.320193081255028,0.243210031208494,0.661543625687813
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1019,0.295253419147224,0.228750829545563,0.643508396417564
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1020,0.300884955752212,0.223737044031913,0.65902897298207
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1021,0.308125502815768,0.234844097542777,0.650802787499336
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1022,0.301689460981496,0.228920356625031,0.637754843590451
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1023,0.316975060337892,0.237875699714102,0.653281053018038
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1024,0.301689460981496,0.226251991736805,0.645872420964061
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1025,0.300884955752212,0.22648542003136,0.653640846225368
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1026,0.31053901850362,0.23515194040557,0.656175111447444
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1027,0.308930008045052,0.234859057488394,0.652202548197789
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1028,0.295253419147224,0.222919221909676,0.64929349215825
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1029,0.296057924376508,0.220332787842806,0.651720517539406
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1030,0.300884955752212,0.229539499769723,0.652111465652607
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1001,0.30883813306852,0.213156457180698,0.81576187174031
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1002,0.30188679245283,0.213417828838053,0.795380016265995
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1003,0.313803376365442,0.214681357324411,0.819126747452004
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1004,0.317775571002979,0.207720250683324,0.811549302001453
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1005,0.309831181727905,0.195623641102061,0.808202199169625
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1006,0.298907646474677,0.195958987017881,0.816094751278796
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1007,0.309831181727905,0.202164946398333,0.826627413694212
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1008,0.303872889771599,0.206272783457791,0.813364473363661
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1009,0.30883813306852,0.197847608513581,0.806109329564096
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1010,0.314796425024826,0.215718854001244,0.810576694803528
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1011,0.305858987090367,0.209150493637674,0.821501545855697
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1012,0.296921549155909,0.199956514201323,0.814741267516044
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1013,0.315789473684211,0.21025513432013,0.824366775542616
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1014,0.321747765640516,0.201878769653175,0.82361220710285
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1015,0.311817279046673,0.211004202813037,0.810954304792511
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1016,0.316782522343595,0.208591044137124,0.822517311297036
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1017,0.306852035749752,0.189566505040946,0.815270833424872
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1018,0.319761668321748,0.22052580344775,0.824401725194478
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1019,0.302879841112214,0.195600208047202,0.813922439844404
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1020,0.319761668321748,0.21808681076437,0.816273561805955
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1021,0.300893743793446,0.210368672709919,0.813678740900825
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1022,0.312810327706058,0.208551930797886,0.82725120297185
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1023,0.306852035749752,0.203092739075398,0.811778325883466
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1024,0.307845084409136,0.203434575299249,0.825371094808418
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1025,0.310824230387289,0.210135505158291,0.810609026491571
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1026,0.304865938430983,0.193823103495502,0.808344740091893
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1027,0.317775571002979,0.213244619832642,0.811434608980318
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1028,0.297914597815293,0.20728784458216,0.811406824129091
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1029,0.302879841112214,0.20745632001269,0.820719669314577
"PHMRC","Bohol","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1030,0.30883813306852,0.213221362590375,0.824058202295633
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1001,0.251267197682839,0.156170403056473,0.665256158106279
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1002,0.259956553222303,0.158618336915753,0.684118900941354
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1003,0.251267197682839,0.156428741192121,0.674346986697535
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1004,0.246198406951484,0.149567064348495,0.671480580093257
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1005,0.261404779145547,0.162370308815834,0.683245870816649
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1006,0.255611875452571,0.160928091203437,0.670668499329237
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1007,0.251991310644461,0.148775368609343,0.678387493699507
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1008,0.255611875452571,0.16394286902575,0.671239227616162
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1009,0.262853005068791,0.167490087389707,0.680498931573485
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1010,0.261404779145547,0.151820211066084,0.688914140052928
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1011,0.250543084721217,0.152101539601995,0.671560185310267
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1012,0.252715423606083,0.159550184803941,0.679340886824965
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1013,0.257060101375815,0.16704448037004,0.679574268641716
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1014,0.252715423606083,0.155771347798858,0.67021311850759
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1015,0.251267197682839,0.157427195694754,0.677949821901939
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1016,0.260680666183925,0.159665291136576,0.678475626912228
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1017,0.261404779145547,0.158148282740857,0.681004286895358
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1018,0.250543084721217,0.160310679548239,0.676623807763131
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1019,0.249818971759594,0.158367778704471,0.664201824555953
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1020,0.257784214337437,0.154873159229762,0.667897885114784
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1021,0.265025343953657,0.167442947425879,0.682331102254088
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1022,0.252715423606083,0.161312215638135,0.663912857870421
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1023,0.249818971759594,0.159335862755358,0.674290554788521
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1024,0.253439536567705,0.153853569450254,0.684330525811685
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1025,0.24837074583635,0.151867322951593,0.678671083820445
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1026,0.257784214337437,0.156989177425607,0.677067866177275
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1027,0.257784214337437,0.156432361886597,0.678175124920527
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1028,0.257784214337437,0.158563509956714,0.679028785364971
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1029,0.265749456915279,0.159475280837048,0.685020690850129
"PHMRC","Dar","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1030,0.257784214337437,0.163905069514863,0.678376610469014
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1001,0.254531126871552,0.225894500237173,0.784548885901302
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1002,0.247438928289992,0.213017262454001,0.797126539654803
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1003,0.237194641449961,0.209467685671552,0.793778150664758
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1004,0.249802994483846,0.176703077647985,0.78736355708944
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1005,0.233254531126872,0.210463206082575,0.774697977056553
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1006,0.260047281323877,0.231900566559878,0.788865523561311
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1007,0.249014972419228,0.219163326314459,0.797472396978395
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1008,0.258471237194641,0.231864291195127,0.792362377063668
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1009,0.242710795902285,0.207169416592579,0.784035071083669
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1010,0.234830575256107,0.180185724642227,0.778188533579626
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1011,0.247438928289992,0.176614159689642,0.793279694377521
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1012,0.24113475177305,0.216566699213041,0.786688985191946
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1013,0.252167060677699,0.185993077932515,0.78370343052043
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1014,0.244286840031521,0.220426037055485,0.779899742808703
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1015,0.244286840031521,0.218604429511354,0.776374999289131
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1016,0.240346729708432,0.184801332662345,0.792712933275839
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1017,0.256895193065406,0.219442421522562,0.79194110790622
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1018,0.241922773837667,0.187153572402548,0.784336356116708
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1019,0.24822695035461,0.218013898712161,0.77065016801814
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1020,0.260047281323877,0.235747246578942,0.779420987880147
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1021,0.246650906225374,0.216814379327511,0.790071064697697
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1022,0.265563435776202,0.19634130808582,0.793319356008674
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1023,0.247438928289992,0.181482204582672,0.78069469502069
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1024,0.245862884160756,0.18113171871771,0.788950249300514
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1025,0.252167060677699,0.222035640184567,0.798617459779683
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1026,0.239558707643814,0.211462754077401,0.789282394396911
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1027,0.256895193065406,0.219915134350702,0.783949012172284
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1028,0.24113475177305,0.183287059201725,0.776894817518224
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1029,0.254531126871552,0.190544188859204,0.781301624006003
"PHMRC","Mexico","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1030,0.249802994483846,0.179786320625585,0.785121201485063
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1001,0.382352941176471,0.356153624360861,0.641501525339045
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1002,0.394957983193277,0.30725776868397,0.641778886772799
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1003,0.403361344537815,0.329585229041751,0.657234565100018
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1004,0.378151260504202,0.351408104533105,0.634457987314158
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1005,0.369747899159664,0.282499825142888,0.647933021378959
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1006,0.390756302521008,0.355050689799331,0.657066011964353
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1007,0.407563025210084,0.294775054557663,0.656547095244578
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1008,0.382352941176471,0.349564120520003,0.656217636259424
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1009,0.373949579831933,0.27928253811406,0.644160979719903
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1010,0.369747899159664,0.339681305214393,0.642538963129427
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1011,0.352941176470588,0.280623638344227,0.636008548815314
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1012,0.373949579831933,0.310225106264508,0.640937428760985
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1013,0.365546218487395,0.317635506854257,0.634965067372578
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1014,0.382352941176471,0.311517429938483,0.64609624221176
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1015,0.390756302521008,0.356340881340881,0.653250576889685
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1016,0.348739495798319,0.315967951766007,0.623953058075986
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1017,0.348739495798319,0.32937735246177,0.634659393884208
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1018,0.369747899159664,0.284052339349718,0.628215303584344
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1019,0.365546218487395,0.296178300865801,0.650483186742731
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1020,0.390756302521008,0.309219388703084,0.642369077270203
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1021,0.378151260504202,0.317717972816657,0.641813966135648
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1022,0.394957983193277,0.300517929102488,0.652672945237638
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1023,0.373949579831933,0.32530675647452,0.631504797227877
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1024,0.369747899159664,0.327218614718615,0.637935846388069
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1025,0.394957983193277,0.33251287001287,0.64767413041251
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1026,0.38655462184874,0.334940118092692,0.63809077697991
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1027,0.394957983193277,0.360945688083846,0.657897292972612
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1028,0.365546218487395,0.338514729563323,0.635244266818904
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1029,0.348739495798319,0.339481719557324,0.62984521972595
"PHMRC","Pemba","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1030,0.382352941176471,0.353729406854407,0.652044215457203
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1001,0.340088105726872,0.274993237963709,0.681865565811594
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1002,0.318942731277533,0.2512281999538,0.662387814790816
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1003,0.322466960352423,0.255041024370602,0.670479156720451
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1004,0.318061674008811,0.251617301546878,0.670438859928925
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1005,0.326872246696035,0.256809539241774,0.687342931333147
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1006,0.329515418502203,0.261956598650938,0.677295621297559
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1007,0.324229074889868,0.253756032770996,0.67819157703035
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1008,0.311013215859031,0.25312806422763,0.663501597672338
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1009,0.325991189427313,0.253744985196053,0.671344267633559
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1010,0.330396475770925,0.261378197981992,0.675701128095788
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1011,0.327753303964758,0.259129924014013,0.669165506605311
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1012,0.32511013215859,0.253587047901878,0.672224709552685
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1013,0.326872246696035,0.267696733769968,0.673399951151683
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1014,0.327753303964758,0.251344002313194,0.673740926901667
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1015,0.3215859030837,0.250571274864649,0.660864372910484
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1016,0.33920704845815,0.269350425087047,0.681103628533605
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1017,0.333039647577093,0.258346721937528,0.68993864250777
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1018,0.318942731277533,0.253066293373241,0.676292342210183
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1019,0.326872246696035,0.266438842119502,0.661130208066096
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1020,0.317180616740088,0.256516226288791,0.666095225323935
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1021,0.322466960352423,0.257025840503435,0.67095019701491
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1022,0.322466960352423,0.251489945378545,0.669780372928871
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1023,0.330396475770925,0.262572425936496,0.681889634630101
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1024,0.33215859030837,0.268059065294952,0.678316949700328
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1025,0.330396475770925,0.264138455004358,0.679566374255054
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1026,0.317180616740088,0.256762446573784,0.662216839230052
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1027,0.330396475770925,0.265720438097397,0.67602535316856
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1028,0.3215859030837,0.260990514567316,0.664820987416621
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1029,0.323348017621145,0.257670304675864,0.673018356629753
"PHMRC","UP","no_shift","bfl_partial","LCVA","gibbs_dir","batch1",1030,0.319823788546255,0.259303623430761,0.665978585969762
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1001,0.317779565567176,0.230785008717423,0.670252231472332
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1002,0.301689460981496,0.227819255128833,0.654118634198086
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1003,0.295253419147224,0.224551004182443,0.643921510358272
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1004,0.31456154465004,0.234717732428627,0.657918401533925
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1005,0.309734513274336,0.235694554446765,0.656470601636613
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1006,0.300080450522928,0.225924553114247,0.640998188812914
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1007,0.312952534191472,0.240682927659532,0.652736131323418
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1008,0.303298471440064,0.229934960621181,0.648535858766343
"PHMRC","AP","no_shift","bfl_partial","LCVA","gibbs_ln","batch1",1009,0.308125502815768,0.233014967670857,0.655494217706177
